srno,username,id,hash,name,group,status
1996,jehovayire7,1253806728,-4515964292407088966,Juan,https://t.me/jetfuelfinance,1
1997,he11lucifer,1352031338,7334628421102815330,Helllucifer,https://t.me/jetfuelfinance,3
1998,Hablex20,1547930266,-6779773247610541732,Hablex,https://t.me/jetfuelfinance,3
1999,dmitry_s9,385959177,-7073147735267830490,Дмитрий,https://t.me/jetfuelfinance,3
2000,NearLawiet,1187333017,4215617155453964459,Near,https://t.me/jetfuelfinance,1
2001,AungAungBc23,1121075647,-3838319337907807275,Ko Ko,https://t.me/jetfuelfinance,1
2002,Fitrie_henna,827941951,6835805091494675625,Fitri,https://t.me/jetfuelfinance,1
2003,Mads1ve,1566488770,5284263456295717883,Madsive,https://t.me/jetfuelfinance,1
2004,HelgaKleinLP,880089237,-2300070455477146350,🍑HelgaKleinLP,https://t.me/jetfuelfinance,1
2005,sophiedee199,1429272018,2188780493094084525,Sophiedee,https://t.me/jetfuelfinance,3
2006,Mmmool_hh,1769805245,5151321953995643675,YanmeiCapital-ikcool🔺,https://t.me/jetfuelfinance,3
2007,stepupongod,1190137987,8074702515315226215,Goodies,https://t.me/jetfuelfinance,2
2008,Jeremy1100,1712153668,7752911264305306477,Jeremy (Never Dm You First),https://t.me/jetfuelfinance,3
2009,weca1281,956694661,-1350187057351309077,Weca,https://t.me/jetfuelfinance,3
2010,HARSHALPR,1414669945,8781284316278289683,Harshal | CM,https://t.me/jetfuelfinance,3
2011,Mutandi,1635169619,-9180453705333475146,Mutandi,https://t.me/jetfuelfinance,3
2012,Defcons,319948731,-440356053417366624,Defcons - I ❤️ ARK,https://t.me/jetfuelfinance,3
2013,Lunox76,761801028,-7584108962997813940,로닌,https://t.me/jetfuelfinance,1
2014,Qtzeva8,849176158,-3575331895245949819,ŻÄËŁ,https://t.me/jetfuelfinance,1
2015,ChamaraM,463422010,-3366127844506488882,Chamara,https://t.me/jetfuelfinance,3
2016,jmcheng1,1099846840,112714976332559333,JM,https://t.me/jetfuelfinance,3
2017,AramisBlue,748911037,-8733372301013326769,Aramis,https://t.me/jetfuelfinance,1
2018,haseebop,1346215045,2583196192066542454,legend,https://t.me/jetfuelfinance,1
2019,jt320,544868410,3455859904645446081,Your Mom,https://t.me/jetfuelfinance,1
2020,jockygelo,963215099,2637157173006407708,jockygelo,https://t.me/jetfuelfinance,3
2021,sralo2,1767785465,6048917252767953003,Ostial khan,https://t.me/jetfuelfinance,1
2022,trungdepzal,1940117918,-2386728082000447082,Minh Trung,https://t.me/jetfuelfinance,1
2023,nghiaharu,1343846487,-8399802290321865070,Nghia Haru 🇻🇳,https://t.me/jetfuelfinance,3
2024,jerrardsteffen,1378760808,837903755619023217,Steffan,https://t.me/jetfuelfinance,3
2025,Cherync,1357101106,-7877758942657832028,Cheryn,https://t.me/jetfuelfinance,3
2026,RexxCcxx,730842519,-7097449731611655237,Grx,https://t.me/jetfuelfinance,3
2027,Thomasjof,555563020,-240259943380455536,Ashish,https://t.me/jetfuelfinance,1
2028,gbscarf,1128940655,-7365076082805454572,GScarf,https://t.me/jetfuelfinance,1
2029,Ferarylight,1190171720,-8647129026397986077,Solomon Light,https://t.me/jetfuelfinance,3
2030,sh0esmackk,1653800149,525734267573145668,sh0esmackk,https://t.me/jetfuelfinance,1
2031,SerendipiasDigitales,71922680,-5643588506512449792,Fede,https://t.me/jetfuelfinance,1
2032,collateral59,130009741,-2113509278692524664,Alessandro,https://t.me/jetfuelfinance,1
2033,Forex_Funding_Bots,1518978833,6765042078264873987,.,https://t.me/jetfuelfinance,1
2034,jamesdaniel77,1718924558,8320645954806710654,James,https://t.me/jetfuelfinance,1
2035,gayan1844,1633212648,3621022788526001723,Gayan,https://t.me/jetfuelfinance,3
2036,Kerzy_F,656882796,-6123764739061300989,Kene,https://t.me/jetfuelfinance,3
2037,imad567g,1529593376,-4252406550627698810,imad,https://t.me/jetfuelfinance,3
2038,ajikebe,1670448505,-8427577882730445256,Bisola,https://t.me/jetfuelfinance,1
2039,niceandeasydoesit,1185018818,-6494183466535860673,Peter,https://t.me/jetfuelfinance,3
2040,AtomicSMI,313339377,-891615966455200208,Brian,https://t.me/jetfuelfinance,1
2041,Smoerebroet,1129831664,9086010872564093774,S.F.,https://t.me/jetfuelfinance,3
2042,Altaf010,803077891,7920246955135761909,altaf,https://t.me/jetfuelfinance,3
2043,sewacrypto,1763389092,-3132880649566457206,Sewa,https://t.me/jetfuelfinance,1
2044,Freemann19,856837046,-3455508464168199192,🌹🌹Freemann19🌹🌹,https://t.me/jetfuelfinance,1
2045,TsunamiColoso,1200716671,-7963324554943811402,C3R0,https://t.me/jetfuelfinance,3
2046,Mektoub7,681389707,9139095356412143803,Mektoub,https://t.me/jetfuelfinance,3
2047,sherwinusa1,1660561127,-800728263013505315,𝙂𝙖𝙢𝙚𝙗𝙪𝙤𝙮 😈,https://t.me/jetfuelfinance,1
2048,ColleenConroy,1090817548,1164987258698332507,Lucid,https://t.me/jetfuelfinance,3
2049,CryptoNationIN,1747112601,-2460194136488410862,Stan,https://t.me/jetfuelfinance,1
2050,wbs1000,380799693,-6369087756664377760,Andrey,https://t.me/jetfuelfinance,3
2051,GM1901,1022457143,-2920892840049213526,ꜱͥ ᴀͣ ɪͫ,https://t.me/jetfuelfinance,1
2052,Pat1776,1373026698,8230534949423843393,BiggzTheDiamondHandzOG{will never dm1st},https://t.me/jetfuelfinance,1
2053,NurseLesley,1757936419,-5512710106688070191,Lesley,https://t.me/jetfuelfinance,1
2054,bumpper2,1171558090,7274536396166939215,Dan,https://t.me/jetfuelfinance,1
2055,Amann42,1430068858,3552460270281753206,Aman,https://t.me/jetfuelfinance,1
2056,corbuzier,617490461,-2042268289614435601,son,https://t.me/jetfuelfinance,3
2057,rajneeshgarg13,1306048993,2127787201413871285,Rajneesh,https://t.me/jetfuelfinance,3
2058,manish08723,1336835681,-3963262236147850590,Manish,https://t.me/jetfuelfinance,3
2059,SEBBAL82,1469334827,4899943078361112582,Sebastian,https://t.me/jetfuelfinance,3
2060,Cryptoholder2009,1711936304,7921141824718521139,Lenar,https://t.me/jetfuelfinance,1
2061,Luisrodriguez2k18,1000125848,7738596967072283956,Luis,https://t.me/jetfuelfinance,3
2062,Priyakumari44,1772303224,-491461688232547151,Piyu,https://t.me/jetfuelfinance,3
2063,Shruti867,1825705323,5828152174306540795,Shruti,https://t.me/jetfuelfinance,1
2064,its_anti23,895459267,3352042925295270926,সোনু❤️‍🩹,https://t.me/jetfuelfinance,3
2065,JKSoares2,1877711498,3270175933989742707,Joao,https://t.me/jetfuelfinance,1
2066,JoseRomanR,639304073,-4958113618345521750,RJC,https://t.me/jetfuelfinance,1
2067,diexen12,1280745902,-5008398307031632432,DC (No DM),https://t.me/jetfuelfinance,1
2068,Hw137,1399301864,5426357125161339917,S,https://t.me/jetfuelfinance,3
2069,rickfuzzel,941396833,-7391458138371152127,Rick,https://t.me/jetfuelfinance,1
2070,sachinrewa,686127720,6979807797540343263,......,https://t.me/jetfuelfinance,3
2071,Henry097,538014642,-9060183193004306666,HENRY,https://t.me/jetfuelfinance,3
2072,onand0ffkorea,1624139129,-8163464529874334464,onand0ffkorea,https://t.me/jetfuelfinance,3
2073,PacoRaCer,729293089,4603828777552092881,Paco,https://t.me/jetfuelfinance,3
2074,neydu69,696536219,3934591103465997514,Neydu,https://t.me/jetfuelfinance,1
2075,Unclebentoday,938073399,7780414736043266293,Uncle,https://t.me/jetfuelfinance,3
2076,o0maska0o,1633071950,-3208005931552936493,maska,https://t.me/jetfuelfinance,1
2077,SarangTI,275341773,368245378104717463,ST,https://t.me/jetfuelfinance,3
2078,Alsifri_Hamed,136776305,-4801611536608624875,Hamed,https://t.me/jetfuelfinance,3
2079,amiir_66,1808569231,403130835551742886,Ali,https://t.me/jetfuelfinance,3
2080,Ilhamal13,1397223458,-4584359578909276383,Ilham,https://t.me/jetfuelfinance,3
2081,susanpek,1538316666,1044598630025964007,Maga,https://t.me/jetfuelfinance,3
2082,rafaelfernands,281745628,-1203096920779276684,Rafael,https://t.me/jetfuelfinance,3
2083,Mominul123456,918485985,-1923428474376263885,Momimul,https://t.me/jetfuelfinance,1
2084,Nav674,1060029711,4444574655433411210,Muhammad,https://t.me/jetfuelfinance,1
2085,shefali31185,645950174,-7575555127482264515,Shefali31185,https://t.me/jetfuelfinance,1
2086,Dilerium,278403408,1536186981035559249,Alexandr,https://t.me/jetfuelfinance,1
2087,Ariyan426,1298382712,6879238002754382261,SubhaDeep,https://t.me/jetfuelfinance,1
2088,maverickRx,1331470233,8415811158681634181,PS (No DM plz),https://t.me/jetfuelfinance,3
2089,Mallick786,508353935,4097991448938780529,aj,https://t.me/jetfuelfinance,3
2090,Virlio,554146592,3021323203575919566,Lionel,https://t.me/jetfuelfinance,1
2091,MrRajpoot_112,1669434780,-92044137121684528,BOSS,https://t.me/jetfuelfinance,1
2092,FreeThinkerMan,53305660,3510622982147984774,Mir,https://t.me/jetfuelfinance,3
2093,cln12345,804602087,635521835085377646,CLN,https://t.me/jetfuelfinance,3
2094,selinajannat,1870819916,3766969053604290028,Mst. Selina,https://t.me/jetfuelfinance,3
2095,Mr_Abhyuday_Jana,667510026,-2815613049740640105,Abhyuday Jana,https://t.me/jetfuelfinance,3
2096,Danybks,1164287351,-2280782555683293741,Danybks,https://t.me/jetfuelfinance,1
2097,Ashutosh136,1298055161,2412297845859082495,Aຮђîkì,https://t.me/jetfuelfinance,3
2098,Muqeet986,1783236407,7436669197607193976,Muqeet,https://t.me/jetfuelfinance,1
2099,JayeGaneshayeNamah,1171471649,7078053307170593327,Om Himanshu,https://t.me/jetfuelfinance,3
2100,MAX575,241721726,6603409536311003959,MAX,https://t.me/jetfuelfinance,3
2101,ryandn88,989272977,-9069464280086361147,Thánh,https://t.me/jetfuelfinance,1
2102,gabi0810,583479112,392676521973519444,Petrisor,https://t.me/jetfuelfinance,3
2103,v011235,921660759,-3366419204755103903,b.,https://t.me/jetfuelfinance,3
2104,Dikachi_official,1111842220,8381289673681710911,mike,https://t.me/jetfuelfinance,1
2105,BatesKill,1551997006,7165779330207564278,Black,https://t.me/jetfuelfinance,3
2106,CHAOUBANE,1104806473,-8062260203419617382,CHAOUBANE,https://t.me/jetfuelfinance,3
2107,ivanfateevfim,1176867141,6892112295519737018,Иван,https://t.me/jetfuelfinance,1
2108,Ebrahim_hossain,1226863707,-4871689120280182390,Ebrahim Hossain,https://t.me/jetfuelfinance,1
2109,mayankrajput,484904033,-3980260476304045710,mayank rajput,https://t.me/jetfuelfinance,1
2110,foysal2019,858505403,4822649328339778521,Md,https://t.me/jetfuelfinance,3
2111,Amiirreza_99,869843801,8368670741462131736,Amirreza,https://t.me/jetfuelfinance,1
2112,Baymaxbtc,1221130784,7217337550390732752,Dika,https://t.me/jetfuelfinance,1
2113,shemeertlr,338294389,1401899742789069371,Smr,https://t.me/jetfuelfinance,3
2114,Nazish7248,1179697561,5699323578931076056,Nazish,https://t.me/jetfuelfinance,1
2115,Ssahhelll,1022960996,2830610851567491076,sahel,https://t.me/jetfuelfinance,1
2116,Tina0808,402795510,8602260730626098230,Tina0808,https://t.me/jetfuelfinance,3
2117,mdpalash,706662061,1564755032441565281,Mehedi Hasan,https://t.me/jetfuelfinance,1
2118,RaianRaied5,1681257224,-1717616617390839892,Raian,https://t.me/jetfuelfinance,1
2119,YourKlee,1707066960,1729919782342720955,Klee,https://t.me/jetfuelfinance,1
2120,safioman,1613462461,1294016249431093401,Safi,https://t.me/jetfuelfinance,1
2121,LuckyTeddy,638473400,7643734193371841880,LuckyTeddy,https://t.me/jetfuelfinance,3
2122,aviraj008,1247036284,-2194436479088254380,AVI,https://t.me/jetfuelfinance,3
2123,Regcity,549822290,-4712136937772319439,RegCity,https://t.me/jetfuelfinance,1
2124,bodhidharma007,276619998,-1216429759690373946,Bodhidharma,https://t.me/jetfuelfinance,3
2125,phantom1006,1849613548,-6551813974889053769,Phantom,https://t.me/jetfuelfinance,3
2126,Abidzaenal,1417858486,-2741565917116361373,Abid,https://t.me/jetfuelfinance,1
2127,noahana,1235991534,1739235057702491385,Kohaku,https://t.me/jetfuelfinance,1
2128,ushinjp,1741137471,7505136546111979342,yuji,https://t.me/jetfuelfinance,3
2129,Karirsudhir,710733218,7782606347107737750,Sudhir,https://t.me/jetfuelfinance,1
2130,Rohan713513,718845258,-2887416221509959598,Rohan,https://t.me/jetfuelfinance,3
2131,Usernameisalreadytaken12347,1360990388,5183033072924978335,james 2.0,https://t.me/jetfuelfinance,1
2132,adeel2956,1689843567,952506687082603223,Unknown,https://t.me/jetfuelfinance,3
2133,jerryflowz,1926066941,7756653855532477732,Jerry,https://t.me/jetfuelfinance,1
2134,drm_er,1272369108,7137814896984654622,Haryeddin 👾,https://t.me/jetfuelfinance,3
2135,kriptosis,1897315141,-4288938055074060266,kriptosis,https://t.me/jetfuelfinance,3
2136,Herotodas,751783109,2589322704081772794,TODAS,https://t.me/jetfuelfinance,3
2137,Rahulcharli1,1717903547,-7852216133881487832,Rahul,https://t.me/jetfuelfinance,3
2138,Serial_Thrilla,808530298,7537963204973315701,Александр,https://t.me/jetfuelfinance,1
2139,thachnv92,1371952966,-1623937609973771452,Thach,https://t.me/jetfuelfinance,3
2140,RSantos2021,663353511,-4535945513255695808,Ricardo,https://t.me/jetfuelfinance,3
2141,FS_Lopez,1316076490,-6654305260552646534,Felician,https://t.me/jetfuelfinance,1
2142,Hafeezkhan55786,877300192,-6637466751012638874,Hafeez,https://t.me/jetfuelfinance,1
2143,ShaparakBuySell,582736569,2472002144095745496,Shapaeak,https://t.me/jetfuelfinance,3
2144,vviproom666,1126201031,4061318519897370477,Salsabilaoktaef,https://t.me/jetfuelfinance,1
2145,Foysal12,722029125,-7494362749203622482,Foysal,https://t.me/jetfuelfinance,1
2146,tasripah01,1645800635,-1321761236833628214,Tas,https://t.me/jetfuelfinance,1
2147,SkrivelyovBitcoin,306009876,189059272585427784,Сергей,https://t.me/jetfuelfinance,1
2148,bulletpk,1435188350,627018815738855420,Pk,https://t.me/jetfuelfinance,1
2149,tundewumi02,1784861460,-4686419587496036879,Wumi,https://t.me/jetfuelfinance,1
2150,peter859,1807214423,-6652610798104735940,peter859,https://t.me/jetfuelfinance,1
2151,Sojib140,1474972267,9039734287263461088,Tirtho,https://t.me/jetfuelfinance,1
2152,De10joe,1192410897,-4916890430013817697,Uzor,https://t.me/jetfuelfinance,1
2153,bankkrock,865694762,-6983067206177052992,Duong,https://t.me/jetfuelfinance,1
2154,maoge2,1803664998,7469761375549861904,ㅤ,https://t.me/jetfuelfinance,3
2155,zhsojib2020,1736602316,-5603414911697999788,Izumi |,https://t.me/jetfuelfinance,3
2156,omid6625,966632693,-8988142587940400262,Omid,https://t.me/jetfuelfinance,3
2157,Sharki529,277506210,7541609821577874215,Shark,https://t.me/jetfuelfinance,3
2158,elcinceferi,1182690054,-4223544858577734606,Elcin,https://t.me/jetfuelfinance,3
2159,mayur428,277826581,6948507947522583646,Mady,https://t.me/jetfuelfinance,3
2160,Sickbunny,1392429324,8778171953622583902,Sickbunny,https://t.me/jetfuelfinance,1
2161,Ibenk_R,1059837993,5842330958729143150,Ibenk,https://t.me/jetfuelfinance,3
2162,gopel095,1256276147,4197939075809075914,gopel,https://t.me/jetfuelfinance,1
2163,ibo1984,1536207450,6470031780198481002,İbrahim,https://t.me/jetfuelfinance,3
2164,Rocknrohit,1132809238,9055762178170359245,Rohit,https://t.me/jetfuelfinance,1
2165,hankschraderski,1313844360,-2775816113883929001,Hank,https://t.me/jetfuelfinance,3
2166,MrPizzy,1578763184,1631347120333569639,Mr Pizzy,https://t.me/jetfuelfinance,1
2167,FahadHassanSharif,1584413520,3601585785676143291,Fahad,https://t.me/jetfuelfinance,3
2168,Opizzy2000,621851448,5902878557743818585,openoffice,https://t.me/jetfuelfinance,3
2169,Soondubu,396675106,-4244347568422962750,Soondubu,https://t.me/jetfuelfinance,3
2170,ziqing23,1823124522,3861319780919228013,zi,https://t.me/jetfuelfinance,1
2171,raihan88095,1811240517,7080830596327603989,Raihan,https://t.me/jetfuelfinance,1
2172,Monuar_123,1658142357,-1658146486500804148,Mohammed Tarek,https://t.me/jetfuelfinance,1
2173,Hamzi780,887972366,-1983904684515987510,Hamzi,https://t.me/jetfuelfinance,1
2174,NameuserX,362029462,8626836344793260067,Nafraz,https://t.me/jetfuelfinance,1
2175,Masum552238,1895630456,-3400961710147166649,Masum,https://t.me/jetfuelfinance,3
2176,Cristiamzs,500473073,-7896250873122464894,Cristiam Camilo,https://t.me/jetfuelfinance,1
2177,Priveleg,556724897,1521925284352275824,Priveleg,https://t.me/jetfuelfinance,3
2178,LoganSt19,1917001884,-5405501225401875267,LoganSt19,https://t.me/jetfuelfinance,1
2179,rio34,1585943306,-2822820904221607539,Rio,https://t.me/jetfuelfinance,3
2180,asifahmed99,1668393343,-5958952629018081840,Ashif,https://t.me/jetfuelfinance,1
2181,AidensLifeTime,1902742327,-4948171290708943094,AidensLifeTime,https://t.me/jetfuelfinance,1
2182,linnguyen9999,1032438013,-5194912226742601770,lin,https://t.me/jetfuelfinance,1
2183,infkuinka,1350539516,8441817330063800110,Huu Tam,https://t.me/jetfuelfinance,1
2184,RocoRocoLiner,1800512129,-5127871645641129414,RocoRocoLiner,https://t.me/jetfuelfinance,1
2185,JoshameeGibbs,1508855597,7321818776486860558,Required,https://t.me/jetfuelfinance,3
2186,IntomeSunny,1838047677,-3632412308195132847,IntomeSunny,https://t.me/jetfuelfinance,1
2187,hamzagooss,1859804047,-8264026974208334373,hamza gooss,https://t.me/jetfuelfinance,1
2188,ElesFriends1,1808608190,7761157132499207854,ElesFriends1,https://t.me/jetfuelfinance,1
2189,vorem_ng,1616796535,-1928976097388824465,VOREM,https://t.me/jetfuelfinance,1
2190,solarfan1,1726441084,3401767575935802138,현,https://t.me/jetfuelfinance,1
2191,CaptainBSC,584375371,3986433258936930318,Captain,https://t.me/jetfuelfinance,1
2192,Belal1945,1794113130,-3162601817145101386,Belal,https://t.me/jetfuelfinance,1
2193,Mamuncox,1673837221,5954583744373001517,Sd,https://t.me/jetfuelfinance,1
2194,noutheod,663627510,-7436721208524006829,La,https://t.me/jetfuelfinance,3
2195,sadiqalbishti,641706796,-726510009809087539,sadiq,https://t.me/jetfuelfinance,3
2196,Eayazuddin,1882796319,2468314197282589285,Eayaz,https://t.me/jetfuelfinance,3
2197,ABK2410,1158737556,5429486822709274558,RATIONAL,https://t.me/jetfuelfinance,1
2198,keith1650,1859404429,8345637842685353535,keith,https://t.me/jetfuelfinance,1
2199,darox1,1139630919,5716900972606226459,D,https://t.me/jetfuelfinance,3
2200,vanan1296,1390341870,6236602758103625473,Nguyen,https://t.me/jetfuelfinance,1
2201,Saifulshanto,1884891180,4073059416084654780,Crypto,https://t.me/jetfuelfinance,1
2202,Lahiru1122,929202834,-2739292396906936503,Lahiru,https://t.me/jetfuelfinance,1
2203,endymionx,622258535,-4983708715261995250,Orhan Gazi,https://t.me/jetfuelfinance,3
2204,Pirez07,1737261559,6606906974863474528,Pius Rezky,https://t.me/jetfuelfinance,3
2205,AndrWong8,1029979423,-3187809748870578115,Andre,https://t.me/jetfuelfinance,1
2206,kimi1213s,798533042,2911327980523292458,Openverse NFT 之 Kimi 🧸,https://t.me/jetfuelfinance,3
2207,Dnz0124,1302461854,-8424086083520832475,Deniz,https://t.me/jetfuelfinance,3
2208,Haihiho,1261201845,-8320442017957042172,Le,https://t.me/jetfuelfinance,3
2209,De_Newmaster,843951285,-8383939961201744821,Ajiboye De,https://t.me/jetfuelfinance,3
2210,sbancoanto,940239205,-2188880055479117406,Anto,https://t.me/jetfuelfinance,1
2211,Fokrul240,1524649856,-7416969478296113960,Imran,https://t.me/jetfuelfinance,1
2212,Firatayd1n,1153056870,-7646141168606219717,Fırat,https://t.me/jetfuelfinance,3
2213,westozzy,1252826178,3147066743437228313,WESTOZZY83,https://t.me/jetfuelfinance,1
2214,komoo02,1669089250,-6505989595549614680,komo02,https://t.me/jetfuelfinance,1
2215,Centti01,513101451,2237362400345679999,Centti,https://t.me/jetfuelfinance,1
2216,Gaurav_th,498096420,-6017514513089752406,gaurav,https://t.me/jetfuelfinance,3
2217,ankitsharma7357,1854288162,-3718530755707805722,Ankit,https://t.me/jetfuelfinance,1
2218,NHATKYBITCOIN,1174810180,-4831518509925827921,NGUYỄN VĂN THI,https://t.me/jetfuelfinance,1
2219,Bahadircg,1294370012,-2146685958717087028,Bahadır,https://t.me/jetfuelfinance,3
2220,viveksingour,1728658974,-4539866722593169664,Vivek,https://t.me/jetfuelfinance,1
2221,shakib8a,1825928470,-2741773432738156749,Shakib,https://t.me/jetfuelfinance,1
2222,Medureal,826218315,3812565925348450456,Amedu,https://t.me/jetfuelfinance,1
2223,The_FAHD,1647349612,3694316165482404680,hedi,https://t.me/jetfuelfinance,1
2224,Jamibd,607070602,-890037741353259403,Jahangir,https://t.me/jetfuelfinance,1
2225,RShollamuthu,1553822912,-7299454936900345572,Radhakrishnan 🧸,https://t.me/jetfuelfinance,1
2226,adhocare,1839629460,-9097915077757160348,Olivander,https://t.me/jetfuelfinance,3
2227,cem007,1514387504,-2360011694657049757,CK,https://t.me/jetfuelfinance,1
2228,Aniket_1122,1134635224,-7680173571927085796,Ajworld,https://t.me/jetfuelfinance,1
2229,Jeya1706,1405352552,-2241885280335279018,Jeya Chandran,https://t.me/jetfuelfinance,3
2230,risaric,1861130703,5334848659169122077,Aris,https://t.me/jetfuelfinance,3
2231,hokin_kian,1701140567,7588958419170834201,Mardi,https://t.me/jetfuelfinance,1
2232,Cryptoentertainment13,960753703,-7723599509714293471,Crypto,https://t.me/jetfuelfinance,3
2233,grandevan,1380979970,2675342908497660421,Иван,https://t.me/jetfuelfinance,3
2234,rvoliquino,1192489464,-6555760514311065452,Ruben,https://t.me/jetfuelfinance,1
2235,pi3141592653589793238,299925495,-8817359069291201652,Artem,https://t.me/jetfuelfinance,3
2236,MarcioOrtg,1043374476,5168686040187349601,Marcio,https://t.me/jetfuelfinance,1
2237,Rajuroc,1024943099,6919440174464615185,Raju,https://t.me/jetfuelfinance,3
2238,Ankit_bse,536671089,-3018332653463495699,Ankit,https://t.me/jetfuelfinance,3
2239,shiviale,41564284,-5161503557173113919,shIvIale,https://t.me/jetfuelfinance,3
2240,eftunbengisu,1060875497,-1906644038678468587,Bengsboy,https://t.me/jetfuelfinance,3
2241,Efficient9,878228729,4454068285111675232,Hussain,https://t.me/jetfuelfinance,1
2242,MrSaHiL009,685381696,-7963627079483121226,SaHiL,https://t.me/jetfuelfinance,3
2243,i_am_abbeville,1038124909,-6110038456767658766,Azeez,https://t.me/jetfuelfinance,1
2244,sourav_ss,749501080,-5987440925971082406,Sourav,https://t.me/jetfuelfinance,1
2245,Cryptomeew,1841998471,9098634330143002770,Mr.Defender,https://t.me/jetfuelfinance,1
2246,Hoangduong123,1928866156,-1048558666291107715,Hoang,https://t.me/jetfuelfinance,1
2247,arunsaroj2103,1627156808,-1681923040000226852,Arun,https://t.me/jetfuelfinance,1
2248,Fahadsandhu666,1130587281,-1153222358023839754,Fahad,https://t.me/jetfuelfinance,1
2249,deepthino,1862528935,5005975404256957423,Deepthi,https://t.me/jetfuelfinance,3
2250,F1groxwell,1675754928,-43881134097782181,Lucky 🍀,https://t.me/jetfuelfinance,3
2251,khanMintu44,919121415,-1330744494435924040,khan,https://t.me/jetfuelfinance,3
2252,Loccon,1678054092,8713860406089532787,Deividy,https://t.me/jetfuelfinance,1
2253,Arashsharify,102351351,-1914611488865959901,Arash sharifi,https://t.me/jetfuelfinance,3
2254,henrry_eze,1784980980,-6038819122428270898,dat CANDELA guy,https://t.me/jetfuelfinance,1
2255,karthickmuthusamy,1137502290,-6381554264940868274,C,https://t.me/jetfuelfinance,1
2256,Sk15151515,1226442562,-5076906608905841723,Sk,https://t.me/jetfuelfinance,3
2257,cleptoiii,273773260,-4087634512556403301,Matteo 🇮🇹 - (Never DM you first),https://t.me/jetfuelfinance,3
2258,JENI_L,690907087,2014785965785937416,Dabhi,https://t.me/jetfuelfinance,3
2259,vadself,517799731,-8851989416613798933,Vadself,https://t.me/jetfuelfinance,3
2260,himanshu5293,1105628154,1757604487395314834,Himanshu,https://t.me/jetfuelfinance,3
2261,CryptoSpekulacjaPolska,1758242310,-6163926303748050924,C,https://t.me/jetfuelfinance,3
2262,Toscha7,369212999,-4029796291510710390,Anton,https://t.me/jetfuelfinance,3
2263,Vasu9540,1365473912,-8669164136813646901,Vasu,https://t.me/jetfuelfinance,1
2264,manishmoyal1,1751835216,-6492750937956244572,MANISH K,https://t.me/jetfuelfinance,3
2265,Jhom56,1352836416,-3381066826222542349,mr x,https://t.me/jetfuelfinance,1
2266,BLUEEAGLE77,559683981,-2414753800301875741,Blue,https://t.me/jetfuelfinance,1
2267,zhangjl,573403561,-6826375498425456997,tom,https://t.me/jetfuelfinance,3
2268,Takliem,1415719289,3633782762034656235,Takliem,https://t.me/jetfuelfinance,1
2269,liang0561,1109569902,2077882897638784475,Jay,https://t.me/jetfuelfinance,1
2270,tuanngoc1401,1128300426,6880014775896156488,Erich,https://t.me/jetfuelfinance,3
2271,ahwong17,1672267334,9167144271479433320,Chris,https://t.me/jetfuelfinance,1
2272,sainath2809,1069461828,-1558350135282018822,Sainath Reddy,https://t.me/jetfuelfinance,3
2273,ElonMukidi,1924866473,-8401941472998061122,Elon,https://t.me/jetfuelfinance,1
2274,ritakesh24,1230590418,2799335325728061450,Rita,https://t.me/jetfuelfinance,3
2275,jusdtt,1784324027,8392792302895966086,Ca' Đuối,https://t.me/jetfuelfinance,1
2276,maawesome,1860897978,-3381334581056005248,Mr Awesome,https://t.me/jetfuelfinance,1
2277,slee2014,648853173,7004674967791614300,Sunny,https://t.me/jetfuelfinance,3
2278,Jgd_315,1026301244,-2709335205094013523,J G,https://t.me/jetfuelfinance,3
2279,Ja4561,1178384961,6340142767136001326,Md,https://t.me/jetfuelfinance,1
2280,AnnabelleYago,1922414180,3495189152280806877,Annabelle,https://t.me/jetfuelfinance,1
2281,luismoreira1,1586136485,83599626402600607,Luís,https://t.me/jetfuelfinance,1
2282,Prussiaclu6,1328828463,3805079983330168821,Prussiaclub,https://t.me/jetfuelfinance,1
2283,yadav_on,762334816,5006090931055129127,हर हर महादेव,https://t.me/jetfuelfinance,3
2284,Samstover,322657138,2603539695535625268,Samuel,https://t.me/jetfuelfinance,3
2285,AYudi17,1840354612,-4665095634828958175,Aa,https://t.me/jetfuelfinance,1
2286,ADITYANGGASYAHPUTRA,602742240,-5442707405007089182,BUAYA,https://t.me/jetfuelfinance,3
2287,Oludarealaga,995127404,4352311905488767472,Adedairo,https://t.me/jetfuelfinance,1
2288,Joran24,647261697,8821600917127022385,Feitan,https://t.me/jetfuelfinance,1
2289,huunji,512661650,6517600967329389269,오라클 🔺,https://t.me/jetfuelfinance,1
2290,Sopiax,1685439860,7544525956073087656,Sopiax,https://t.me/jetfuelfinance,3
2291,Tokugawa20,1744147661,-7488833288600756625,Krzysztof,https://t.me/jetfuelfinance,1
2292,WOLFacademia,1429391774,-3511673486209078523,They Call Me,https://t.me/jetfuelfinance,1
2293,Payman_vahdani,979922896,8132016243065730349,Peyman,https://t.me/jetfuelfinance,3
2294,Cryptogram2022,1836856140,423303058798234495,Trambak,https://t.me/jetfuelfinance,1
2295,mailshubby,969156188,-4497166114568881081,Olasubomi,https://t.me/jetfuelfinance,1
2296,Moni621,643006453,-6195218106154905558,RR,https://t.me/jetfuelfinance,3
2297,Vodafone_2,1710792409,4682550708702684302,sam,https://t.me/jetfuelfinance,1
2298,rvoda,1397885795,-4741218922488541347,R,https://t.me/jetfuelfinance,1
